"newID"	"rich"	"shannon"	"PC1"	"PC2"	"OTU_35"	"OTU_143"	"OTU_155"	"OTU_14"	"OTU_34"	"OTU_23"	"OTU_13"	"OTU_226"	"OTU_27"	"OTU_347"	"OTU_2"	"OTU_4"	"OTU_10"	"OTU_12"	"OTU_45"	"OTU_97"	"OTU_1"	"OTU_3"	"OTU_38"	"OTU_18"	"OTU_26"	"OTU_152"	"OTU_5"	"OTU_156"	"OTU_8"	"OTU_11"	"OTU_21"	"OTU_56"	"OTU_76"	"OTU_60"	"OTU_92"	"OTU_118"	"OTU_9"	"OTU_302"	"OTU_30"	"OTU_51"	"OTU_25"	"OTU_20"	"OTU_64"	"OTU_47"	"OTU_15"	"OTU_82"	"OTU_43"	"OTU_121"	"OTU_115"	"OTU_17"	"OTU_81"	"OTU_99"	"OTU_19"	"OTU_65"	"OTU_80"	"OTU_39"	"OTU_95"	"OTU_189"	"OTU_63"	"OTU_59"	"OTU_77"	"OTU_131"	"OTU_93"	"OTU_87"	"OTU_134"	"OTU_109"	"OTU_225"	"OTU_31"	"OTU_58"	"OTU_66"	"OTU_62"	"OTU_88"	"OTU_185"	"OTU_129"	"OTU_291"	"OTU_158"	"OTU_69"	"OTU_79"	"OTU_44"	"OTU_117"	"OTU_474"	"OTU_193"	"OTU_112"	"OTU_311"	"OTU_250"	"OTU_287"	"OTU_154"	"OTU_96"	"OTU_145"	"OTU_139"	"OTU_126"	"OTU_101"	"OTU_57"	"OTU_78"	"OTU_266"	"OTU_188"	"OTU_132"	"OTU_125"	"OTU_111"	"OTU_167"	"OTU_441"	"OTU_49"	"OTU_98"	"OTU_54"	"OTU_149"	"OTU_70"	"OTU_48"	"OTU_166"	"OTU_280"	"OTU_201"	"OTU_271"	"OTU_147"	"OTU_71"	"OTU_74"	"OTU_138"	"OTU_182"	"OTU_297"	"OTU_255"	"OTU_231"	"OTU_163"	"OTU_212"	"OTU_162"	"OTU_241"	"OTU_224"	"OTU_75"	"OTU_217"	"OTU_91"	"OTU_90"	"OTU_124"	"OTU_68"	"OTU_184"	"OTU_237"	"OTU_168"	"OTU_180"	"OTU_196"	"OTU_85"	"OTU_151"	"OTU_102"	"OTU_120"	"OTU_130"	"OTU_209"	"OTU_86"	"OTU_197"	"OTU_141"	"OTU_83"	"OTU_248"	"OTU_202"	"OTU_199"	"OTU_239"	"OTU_172"	"OTU_313"	"OTU_305"	"OTU_207"	"OTU_89"	"OTU_249"	"OTU_279"	"OTU_157"	"OTU_284"	"OTU_153"	"OTU_135"	"OTU_171"	"OTU_261"	"OTU_61"	"OTU_128"	"OTU_148"	"OTU_146"	"OTU_211"	"OTU_161"	"OTU_275"	"OTU_73"	"OTU_183"	"OTU_247"	"OTU_238"	"OTU_150"	"OTU_242"	"OTU_641"	"OTU_107"	"OTU_350"	"OTU_272"	"OTU_204"	"OTU_222"	"OTU_307"	"OTU_173"	"OTU_276"	"OTU_144"	"OTU_413"	"OTU_206"	"OTU_165"	"OTU_309"	"OTU_223"	"OTU_229"	"OTU_122"	"OTU_110"	"OTU_298"	"OTU_336"	"OTU_214"	"OTU_519"	"OTU_343"	"OTU_329"	"OTU_267"	"OTU_137"	"OTU_219"	"OTU_243"	"OTU_363"	"OTU_289"	"OTU_259"	"OTU_451"	"OTU_360"	"OTU_200"	"OTU_186"	"OTU_213"	"OTU_288"	"OTU_285"	"OTU_203"	"OTU_397"	"OTU_260"	"OTU_340"	"OTU_263"	"OTU_359"	"OTU_254"	"OTU_262"	"OTU_499"	"OTU_464"	"OTU_335"	"OTU_326"	"OTU_318"
"HA466_R3"	228	3.81681237305227	0.0651740066257163	0.00198088508962518	50	0	0	75	10	70	83	2	37	0	398	321	58	91	32	2	829	169	44	156	29	2	197	0	98	77	65	30	0	6	0	0	219	0	66	3	23	41	6	45	59	3	7	1	7	99	2	0	49	0	3	20	11	1	12	16	0	4	9	10	2	2	0	25	0	9	12	4	3	1	0	2	6	36	2	4	0	0	2	0	0	0	1	0	0	3	7	0	20	3	0	1	1	0	3	0	0	16	0	6	0	2	10	3	0	3	1	2	21	9	4	4	3	2	1	2	1	0	0	0	9	0	4	2	3	12	10	2	0	0	25	15	5	3	12	0	0	5	0	0	4	1	0	1	0	0	0	0	4	0	1	1	0	0	2	2	0	0	7	2	0	2	1	0	0	3	0	4	4	2	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0	0	1	4	3	0	3	0	3	0	3	0	2	2	0	0	0	0	0	0	0	0	3	0	0	7	2	0	1	0	1	0	0	4	1	0	0	0
"HA466_R4"	201	3.31557342699637	0.0419706228480466	-0.0314213680962872	41	0	1	40	6	48	68	0	20	0	1079	352	44	16	14	3	546	56	26	50	43	0	546	1	115	73	66	15	3	9	0	2	149	0	45	5	30	75	3	226	80	1	5	0	8	34	2	1	57	0	1	8	5	0	4	7	0	2	9	6	0	0	1	9	13	4	8	5	2	2	0	0	5	13	1	0	0	0	1	0	0	0	0	1	0	0	0	2	2	5	0	1	4	0	2	0	1	9	3	18	0	1	6	1	0	1	2	0	6	3	9	1	0	0	3	1	1	0	0	0	4	0	6	3	5	5	4	0	0	1	0	6	0	2	4	0	1	3	0	26	2	1	7	4	0	0	0	0	2	0	0	0	0	0	1	6	0	0	3	1	6	2	2	0	0	1	1	1	1	0	0	0	0	4	0	0	0	1	1	0	0	0	0	2	0	1	2	1	11	0	0	3	0	1	2	0	2	0	0	0	0	0	3	2	0	3	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0
"NSL15346_R1"	222	3.86157276886569	0.163287534209825	-0.0409625109441632	80	0	2	109	3	83	225	2	23	3	75	276	45	191	39	2	465	0	20	23	117	1	577	16	73	2	129	28	24	18	2	0	53	0	118	1	144	87	17	20	259	3	25	0	15	169	7	1	1	0	0	56	6	1	20	15	0	4	17	30	2	1	1	41	0	15	4	13	5	0	0	10	21	17	4	2	0	0	2	0	0	0	0	6	0	4	3	0	42	7	0	1	7	1	4	0	3	16	3	6	1	1	9	2	0	0	0	3	2	4	0	3	4	0	2	5	3	0	0	0	7	3	2	2	13	28	12	15	4	0	0	5	1	11	7	0	1	3	9	1	0	1	0	0	0	10	0	0	3	1	1	1	2	0	8	2	1	0	8	0	3	0	3	0	1	4	2	0	3	0	0	2	0	1	0	10	0	2	1	0	6	5	1	0	1	5	0	1	0	0	3	4	0	0	1	0	0	0	0	1	0	3	1	2	3	0	2	5	3	0	2	0	0	1	0	3	4	0	0	0	0	3
"NSL15346_R2"	218	3.86465387297925	0.147058770463484	-0.0424475113418475	88	2	9	113	2	51	122	5	21	0	170	232	167	119	32	4	682	0	32	37	62	2	396	8	21	8	290	34	16	30	0	1	123	1	153	8	42	81	11	1	67	4	20	1	0	139	12	1	0	0	2	57	5	0	12	10	0	13	17	17	5	8	1	17	7	6	5	10	4	11	0	0	19	2	1	13	0	0	1	0	0	0	0	1	0	1	27	4	31	4	0	0	40	0	5	0	0	26	1	15	2	10	20	2	2	1	2	3	10	9	1	1	0	1	0	10	1	0	1	0	10	0	3	6	6	9	6	2	2	1	0	13	7	4	9	0	0	10	2	18	3	3	3	3	0	0	0	0	2	0	0	0	0	0	2	9	1	1	14	1	1	4	0	0	2	6	10	4	0	0	0	1	5	3	5	1	0	2	1	0	0	1	0	16	7	1	0	4	0	1	2	1	0	1	0	0	0	0	0	0	1	5	0	0	1	0	2	0	0	0	0	0	0	1	0	2	9	1	0	0	0	1
"NSL15346_R3"	217	3.36204189090442	0.113072682986546	-0.0014681609378954	20	0	1	33	15	44	118	1	20	0	1498	280	120	3	14	9	381	0	14	32	29	4	237	0	68	138	36	18	6	13	1	0	109	0	69	24	8	109	9	13	54	0	26	0	3	126	7	0	54	0	5	23	1	0	6	14	0	13	8	17	0	15	0	23	2	0	4	2	4	6	0	0	3	14	2	1	0	0	1	0	0	1	0	0	0	0	9	2	14	4	0	7	8	2	3	0	0	15	4	3	2	7	9	0	1	1	1	2	4	2	10	1	1	1	0	1	4	0	0	0	7	1	3	1	4	7	24	0	1	3	1	11	22	3	21	0	0	2	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	11	8	1	0	10	1	0	0	0	0	1	6	1	4	2	1	0	0	4	6	2	0	0	1	0	4	1	0	2	11	1	2	0	1	1	0	0	3	0	0	0	0	7	5	1	1	1	0	1	0	2	2	6	2	0	2	1	0	0	1	2	1	0	1	0	42	0	0
"NSL15346_R4"	220	3.88032587011974	0.135442509284762	0.00217118944894368	25	0	4	68	10	82	140	0	20	0	533	220	39	114	22	8	477	1	39	42	20	1	295	0	64	47	223	19	6	16	2	0	71	0	100	5	11	223	38	0	96	4	49	0	1	75	13	1	26	0	11	46	12	0	15	12	1	4	9	9	0	1	0	21	2	16	0	14	15	8	0	0	22	58	1	1	0	0	2	0	0	1	0	5	0	0	2	1	34	18	0	1	0	6	24	0	0	26	3	13	6	0	29	1	3	0	0	0	11	2	4	2	3	9	4	9	0	0	0	0	9	1	11	2	10	21	3	2	1	9	0	36	9	6	7	0	2	4	0	0	1	1	2	0	2	0	2	0	2	0	4	0	0	7	1	7	7	0	13	0	0	1	2	0	4	3	6	0	3	0	0	0	1	1	2	0	0	4	2	0	0	1	0	3	2	0	19	0	3	1	1	1	1	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	1	2	0	1	0	0	0	2	5	2	0	7	1
"PI386236_R2"	204	3.71455969021828	-0.0324446382511432	0.00573429583898769	9	0	0	101	154	33	82	1	390	0	62	263	79	159	12	11	680	22	36	51	80	4	32	0	202	76	179	8	7	4	0	3	183	0	28	26	8	133	5	0	76	4	6	3	0	35	0	5	1	0	4	6	1	0	5	4	2	0	0	6	0	1	0	39	1	10	8	1	0	1	1	11	17	13	17	1	0	0	4	0	0	1	0	0	0	2	1	1	12	3	1	0	5	5	2	2	0	11	2	6	5	19	8	0	0	0	0	0	6	7	8	1	0	0	0	0	1	0	1	1	215	0	5	7	4	3	0	0	2	0	0	3	1	1	1	4	0	10	0	8	2	0	0	1	0	0	0	1	2	11	1	0	0	0	1	3	4	0	8	5	6	0	0	0	3	5	2	1	0	0	0	0	2	3	0	2	0	0	0	0	0	0	1	42	0	1	0	4	2	0	0	2	3	2	0	0	7	0	0	1	0	0	2	0	13	3	1	1	0	0	0	2	0	0	0	0	0	0	1	0	2	1
"PI386236_R3"	221	3.64571139382007	-0.10080489026757	0.0837799910483052	10	8	0	82	114	66	51	2	53	0	79	402	102	188	3	4	556	20	24	177	87	2	11	0	668	183	176	4	0	2	1	0	157	1	51	19	25	59	3	15	23	5	2	3	1	17	0	1	66	11	3	6	3	0	1	2	1	0	1	4	2	1	1	43	14	10	12	8	0	0	0	0	6	15	276	7	0	0	3	2	1	1	2	0	1	0	2	0	8	1	2	1	2	0	0	0	2	21	0	12	1	17	35	6	0	0	0	0	5	5	0	5	0	0	0	0	0	1	0	1	1	2	3	7	1	1	0	0	0	1	0	0	5	2	2	2	1	23	1	0	3	0	0	2	0	0	0	1	5	3	0	3	2	0	1	2	2	1	13	14	1	0	0	4	5	1	0	2	0	0	0	0	11	4	0	0	0	1	4	0	1	0	4	1	3	0	0	13	12	2	1	1	1	4	2	6	1	1	0	0	1	0	1	0	4	1	2	0	0	0	1	1	0	6	1	2	0	0	1	6	0	1
"PI386236_R4"	211	3.7953405025125	-0.160879581999993	0.0491825983662948	0	2	2	177	68	42	55	3	23	0	109	70	94	80	1	3	532	449	18	103	89	0	9	0	233	439	24	0	1	1	3	7	170	0	31	15	191	74	12	0	53	17	3	1	0	12	0	2	105	58	6	7	0	0	0	5	0	0	1	0	2	0	0	20	10	15	11	5	0	1	0	4	8	3	80	8	0	2	3	0	1	0	8	0	0	1	2	0	5	3	1	2	0	0	0	0	4	11	8	26	0	19	63	1	0	1	0	0	2	5	2	1	0	0	0	0	1	0	0	3	12	1	13	1	4	2	0	0	3	0	0	4	10	0	2	1	1	10	0	0	2	0	0	0	1	0	0	0	3	9	1	1	5	1	3	1	4	0	9	9	2	4	0	4	3	1	1	1	0	0	2	23	1	5	0	0	9	0	2	0	4	0	2	0	0	0	2	15	8	1	0	0	0	0	2	4	0	2	0	0	0	0	0	0	1	0	0	3	2	1	0	1	1	2	0	0	0	1	2	0	0	0
"PI431520_R1"	241	3.95354452416243	0.0785980361791065	-0.0368665301034404	62	0	3	115	34	61	267	9	52	3	243	186	35	180	45	2	663	199	42	62	166	5	230	0	124	11	44	11	16	11	0	0	77	0	54	14	23	156	28	13	72	1	43	0	14	70	7	14	0	0	6	63	8	2	5	28	0	1	1	12	1	5	4	55	9	7	2	9	1	28	0	1	16	34	7	4	3	0	7	0	0	0	0	14	2	1	1	0	46	11	0	2	1	1	12	2	4	9	1	5	0	4	13	3	33	1	3	1	18	10	4	1	1	0	0	2	1	0	0	0	1	1	4	4	1	12	0	1	4	2	0	7	2	3	5	4	2	7	1	0	3	0	0	1	2	29	0	0	1	0	0	0	1	0	3	2	0	0	11	0	0	1	3	0	1	6	0	0	2	0	0	0	15	2	0	0	1	1	2	0	4	3	0	21	0	1	0	1	2	0	1	2	2	0	1	0	0	4	1	0	0	1	3	0	0	0	0	1	0	2	0	2	3	2	0	1	1	1	0	0	0	0
"PI431520_R2"	201	3.83425975680533	0.0967760491844075	-0.0642069051923597	22	0	0	100	12	79	246	6	13	28	272	366	15	180	34	17	402	155	33	68	52	1	213	1	69	8	286	5	22	8	0	4	173	1	54	3	115	64	24	3	23	1	38	2	312	118	10	12	0	0	1	22	10	0	23	26	0	5	8	9	4	4	0	40	7	3	3	6	0	1	0	1	8	17	4	0	8	0	3	0	0	0	1	69	0	2	0	0	36	3	0	1	2	9	4	20	1	4	6	10	2	6	6	3	0	9	0	0	16	4	0	1	0	0	0	2	0	0	0	0	4	0	4	6	1	14	1	0	0	0	0	1	5	8	2	0	0	0	2	4	0	2	1	3	0	0	0	0	0	0	0	0	0	0	7	1	0	0	7	0	6	0	1	0	1	1	0	4	5	0	0	1	39	0	1	0	3	0	3	0	13	3	0	4	0	1	0	0	2	1	0	0	3	0	0	0	0	3	0	2	0	3	0	0	3	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0
"PI431520_R3"	234	4.03441572229328	0.0456225452378136	0.0558470392917816	33	0	4	54	26	125	122	3	22	0	288	359	161	77	19	5	199	222	36	102	48	10	191	1	298	156	45	14	0	15	0	9	115	1	66	22	74	84	15	2	84	6	54	1	0	181	19	2	171	0	6	37	3	0	11	12	0	8	2	26	1	3	0	36	0	3	0	8	2	4	0	7	5	40	6	31	0	0	4	1	0	4	1	5	1	4	22	0	7	7	0	0	6	3	1	0	0	38	5	9	4	3	23	5	0	5	4	2	9	15	0	0	2	3	0	1	4	11	2	2	9	2	4	4	2	13	0	0	2	3	0	19	0	3	1	1	0	2	0	0	10	2	2	0	0	0	0	3	5	1	0	0	2	1	0	3	1	1	14	1	0	7	0	0	1	2	47	0	5	6	0	1	4	2	1	0	0	0	2	6	12	2	0	5	0	0	3	0	1	0	0	1	3	0	0	0	31	1	1	3	0	0	0	0	9	1	0	1	0	1	4	0	1	2	1	1	0	0	1	4	1	1
"PI431520_R4"	227	4.00021493997815	0.0935674111683318	0.0468918162320467	51	0	7	48	52	65	128	3	24	2	59	284	423	194	30	7	446	2	20	144	57	3	152	0	186	77	37	23	3	139	1	12	121	0	85	24	50	68	17	19	101	1	42	1	0	128	41	3	85	0	16	40	6	0	19	11	0	1	1	21	4	5	0	37	0	6	9	7	2	10	0	4	10	52	11	0	0	0	3	1	0	1	3	2	0	1	0	1	31	5	0	3	2	0	2	0	8	31	4	4	1	15	6	1	0	0	3	0	9	15	0	0	6	0	0	3	0	2	0	0	9	0	8	3	4	14	0	2	3	2	0	10	0	10	6	4	0	0	0	1	157	0	2	0	1	0	0	2	2	0	2	1	0	3	5	1	1	0	18	1	4	1	1	0	3	1	2	7	0	3	0	0	6	4	1	0	0	1	2	0	7	8	0	3	1	1	0	48	2	2	0	1	0	1	0	0	1	1	0	1	0	3	0	0	2	1	0	1	0	0	6	0	5	2	1	1	0	1	0	0	1	1
"PI432519_R1"	204	3.83491144958807	0.182632687136427	-0.0332659625783085	206	0	6	86	1	86	314	1	24	0	135	229	85	39	59	2	467	0	29	77	18	0	669	0	9	5	51	37	31	34	0	0	96	0	57	4	16	93	17	78	98	1	98	0	0	98	14	3	0	0	5	24	10	0	38	68	0	1	1	11	0	0	0	24	3	9	3	13	18	3	0	0	18	20	0	2	0	0	0	0	0	1	0	24	0	1	3	1	39	4	0	1	0	0	6	0	3	10	2	2	1	5	11	0	1	1	1	3	22	8	1	0	3	0	0	10	1	0	0	0	9	0	8	3	6	23	4	1	1	4	10	23	1	9	15	0	2	1	0	0	4	4	1	0	15	0	2	2	1	0	10	0	0	2	9	0	0	3	25	3	0	1	4	0	2	9	0	0	0	0	0	0	9	0	1	0	0	1	1	0	1	2	1	0	1	2	0	1	0	0	2	4	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	2	2	1	0	0	4	0	1	0	0	1	3	4	0
"PI432519_R2"	176	3.50932027896145	0.106176631716574	-0.0746021682299882	29	0	0	75	2	31	130	4	109	1	606	376	60	199	25	11	305	33	16	48	17	2	299	1	590	0	13	11	30	5	0	0	33	0	55	6	17	94	19	174	79	0	38	1	0	363	3	8	0	0	5	23	1	0	49	23	0	1	0	1	0	3	1	39	0	2	2	4	2	10	0	2	3	14	1	20	0	0	0	0	0	0	0	5	0	23	29	7	3	2	0	0	1	0	0	0	0	5	2	0	2	10	4	0	0	0	0	2	9	1	6	0	0	0	0	14	1	0	2	0	2	6	0	0	6	12	2	0	2	1	0	2	0	1	2	0	2	0	1	1	2	0	1	0	0	0	2	0	1	0	0	0	0	0	11	6	1	0	6	2	5	0	0	0	0	2	1	0	0	0	0	17	4	0	0	0	0	1	2	1	0	0	0	6	0	2	31	3	3	1	0	0	0	2	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	3	0	0	0	1	1	0
"PI432519_R3"	181	3.83704225920184	-0.124170574277223	0.0522571548102092	5	4	0	77	78	36	78	0	343	0	261	97	48	95	2	2	516	228	5	78	98	0	7	1	303	222	58	9	3	3	0	2	117	0	41	46	31	101	4	29	95	5	0	0	0	78	0	1	117	3	0	10	0	1	5	2	1	0	5	0	0	3	1	18	9	17	15	5	1	0	1	1	4	11	53	3	0	0	2	0	0	0	0	0	1	3	4	14	2	2	1	1	0	0	5	16	0	6	4	6	0	10	28	0	0	1	0	0	5	2	6	0	0	0	1	0	0	0	0	4	3	5	14	7	0	22	0	0	3	0	122	0	3	0	0	3	0	3	0	0	2	0	0	0	0	3	0	0	1	10	2	1	0	0	3	0	2	0	9	0	0	1	0	0	2	1	0	0	14	0	16	0	1	6	0	2	0	0	2	0	5	0	5	0	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	0	0	0	0	1	3	0	1	0	0	0	1
"PI432519_R4"	226	3.58125898877508	-0.163407039361326	0.0729777544800382	10	11	3	78	72	58	89	0	128	2	1021	6	42	68	2	14	675	225	31	84	109	0	0	0	243	146	42	2	1	4	1	0	57	0	53	22	14	10	7	0	25	41	3	0	0	9	1	0	86	16	30	2	1	1	1	5	2	0	3	3	31	2	0	29	21	10	7	9	1	1	0	1	7	30	63	6	0	0	3	2	0	0	2	0	0	0	12	1	6	2	2	3	3	4	2	1	0	19	14	16	1	0	20	13	4	3	0	0	10	5	16	2	0	0	0	0	1	0	0	3	13	2	11	7	0	2	1	0	1	3	50	9	6	1	0	8	0	8	0	1	1	2	1	2	1	0	0	0	4	8	1	5	1	0	0	11	4	0	9	0	2	2	0	0	10	0	2	0	0	0	22	0	3	1	0	0	0	0	0	0	4	0	0	3	0	0	1	1	26	0	0	0	0	1	0	4	5	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	0	3	5	0	0	1	3	0	1
"PI468635_R1"	242	3.67212402931787	-0.238469735495063	-0.0681931670675971	1	6	2	73	28	26	53	1	50	0	557	9	29	215	2	7	526	490	26	156	88	6	4	0	408	248	16	0	1	6	1	2	125	4	23	15	25	52	7	21	52	9	1	4	0	8	0	3	7	33	5	4	0	0	0	2	20	0	1	0	7	0	5	35	23	11	3	8	0	1	0	2	9	12	45	13	0	2	5	1	2	0	2	0	22	3	3	9	1	4	0	1	6	0	2	9	3	19	4	29	0	3	9	1	0	4	0	0	8	8	6	5	11	0	0	0	1	316	2	3	1	7	4	14	2	1	0	0	1	0	0	6	10	0	0	5	0	2	0	15	0	0	4	0	0	2	0	0	0	13	1	1	2	1	0	2	1	0	15	1	2	5	0	12	0	0	3	3	5	0	0	0	2	0	0	0	4	0	1	0	0	4	0	0	1	0	1	0	15	0	0	1	0	0	1	0	0	0	2	1	0	0	1	2	0	7	3	0	5	0	0	0	1	1	0	0	0	0	0	0	0	0
"PI468635_R2"	204	3.22372144223152	-0.250099763936304	-0.082841037245734	0	21	1	77	31	28	33	0	80	0	48	6	77	216	2	2	564	1291	21	184	83	1	0	0	390	279	18	4	0	4	2	2	199	1	8	8	2	72	10	1	55	6	0	1	0	12	0	1	1	41	1	2	0	0	5	6	14	0	0	0	3	0	3	22	8	1	5	1	1	3	1	0	6	9	44	1	0	1	0	1	2	1	2	0	6	7	7	22	2	2	1	5	2	8	0	3	0	8	4	43	15	51	15	1	1	0	0	0	4	7	0	1	0	0	0	0	1	0	0	5	4	3	2	20	0	1	0	0	4	0	0	0	0	0	0	4	1	7	0	4	4	0	7	0	0	3	0	1	0	13	0	2	3	1	1	3	0	2	14	4	0	4	0	5	0	0	3	1	0	0	0	0	13	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
"PI468635_R3"	201	3.84190241905076	0.151065259760169	0.0533392466890279	65	0	1	47	4	70	128	2	88	1	51	433	15	14	15	2	188	0	378	22	102	1	384	10	62	39	39	22	3	12	0	0	41	0	90	152	2	80	19	0	141	5	44	0	0	76	24	1	58	0	16	47	13	0	90	15	0	5	5	16	4	4	1	24	1	5	0	14	6	9	0	0	16	27	3	11	4	0	1	0	0	0	0	48	0	0	7	0	21	8	0	0	0	2	0	0	0	21	10	2	9	2	34	2	0	0	2	7	8	2	0	1	1	0	1	3	5	0	2	0	7	1	4	0	12	10	0	3	2	2	137	18	2	6	8	1	3	3	2	1	3	0	1	1	0	0	3	1	1	0	0	0	3	0	1	1	5	1	10	0	1	0	7	0	0	420	5	0	0	0	1	5	0	1	1	17	0	0	0	1	0	0	2	1	0	1	0	0	5	0	2	2	2	9	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	3	1	0	0	0	0	1	0	0	0	0	0	0
"PI468635_R4"	234	3.97018557812793	0.152150271475141	0.0329331230158647	36	0	0	54	8	70	238	1	16	4	117	403	73	183	27	5	438	0	13	8	29	4	455	3	86	39	64	35	1	11	2	0	83	0	130	11	17	127	11	10	80	16	54	0	0	176	12	0	44	0	33	45	7	1	7	9	0	7	13	7	5	91	0	25	3	7	4	11	11	16	0	0	10	35	5	14	0	0	0	0	0	0	1	0	0	1	12	0	22	11	0	0	22	3	10	2	0	42	9	2	2	0	19	0	0	0	1	1	11	1	0	1	4	4	0	20	3	0	2	0	8	0	0	2	4	17	15	2	3	2	2	14	0	7	4	1	0	6	0	0	9	3	1	1	1	0	1	0	6	0	0	0	0	3	7	5	2	0	3	5	1	2	1	0	0	3	0	0	3	0	0	1	20	3	2	0	0	0	2	3	0	0	1	8	0	3	4	0	3	0	7	1	1	3	1	0	0	1	0	3	0	0	0	0	0	0	5	1	0	6	4	0	2	0	1	0	0	1	0	2	0	0
"PI476759_R1"	249	4.02717126617869	0.172649483403117	-0.0317974060610872	53	0	2	81	4	55	160	10	11	0	72	224	133	156	26	1	335	0	34	44	22	4	493	15	38	38	95	29	11	36	0	0	179	0	97	2	108	177	28	0	188	3	46	4	4	307	7	0	6	1	10	50	2	3	12	29	0	2	4	5	0	1	0	78	7	4	1	6	1	17	0	1	12	16	1	2	0	0	1	0	0	1	0	7	0	1	1	3	32	6	0	5	0	0	5	0	0	32	3	1	6	13	21	2	6	1	5	1	6	7	0	3	1	1	14	2	1	0	1	0	21	2	2	3	5	10	13	2	2	4	0	11	4	2	3	1	1	13	16	0	10	2	0	15	0	3	1	0	4	1	0	2	0	1	2	1	1	1	20	3	0	3	0	0	1	5	0	2	4	0	0	1	4	13	3	42	5	0	0	0	0	0	1	1	0	6	1	4	0	0	2	3	2	1	1	0	7	3	0	0	0	0	2	0	0	20	7	0	2	0	4	7	0	2	0	2	8	8	1	2	0	0
"PI476759_R2"	223	3.79688141469499	0.17405860526368	-0.0349234118974591	81	0	2	185	7	73	199	0	9	0	102	288	136	169	50	1	772	1	75	82	25	1	403	31	27	6	47	20	28	9	0	1	114	1	187	3	61	47	10	0	153	0	16	2	1	118	22	1	5	0	4	54	5	0	28	16	0	15	8	19	1	4	0	30	3	10	2	7	1	3	0	0	10	21	1	14	0	0	1	2	0	1	0	9	0	3	0	0	45	3	0	6	13	6	2	0	0	35	2	0	6	2	10	0	7	1	0	2	2	2	0	2	1	5	1	2	3	0	1	0	5	0	0	2	2	18	0	6	1	2	0	9	7	4	3	0	0	4	19	0	4	1	1	0	1	9	0	0	3	0	0	1	0	1	1	0	7	0	9	0	1	1	3	0	2	21	2	1	0	0	1	0	5	1	3	0	0	0	0	0	0	5	0	6	0	3	0	1	2	0	1	0	7	2	0	0	1	0	0	0	0	1	0	0	0	0	1	5	0	1	2	0	0	8	0	1	4	0	0	6	0	0
"PI476759_R3"	185	3.11986144976933	-0.258326450801277	-0.0692871804720742	0	0	1	213	20	26	18	0	3	0	1054	17	24	107	1	38	419	669	4	38	49	0	6	0	110	184	14	4	0	3	0	6	93	0	27	13	33	19	2	3	45	1	1	0	0	6	0	6	82	10	2	0	0	0	1	4	10	0	8	0	3	0	0	12	48	31	43	0	0	0	2	0	2	2	44	7	0	3	14	0	3	0	3	0	0	4	2	7	0	5	1	0	1	2	0	0	0	11	1	14	0	3	39	0	0	2	0	0	4	5	5	5	0	0	0	0	7	0	0	3	0	0	9	1	0	0	4	0	1	1	1	0	0	0	0	2	7	10	0	1	0	0	0	0	0	0	1	1	0	3	0	0	10	0	0	8	0	3	3	1	1	2	0	10	0	2	0	0	0	0	5	0	3	0	0	0	3	0	0	0	3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	3	0	0	1	0	0	3	1	0	1	0	0	0	0	0	0	0
"PI476759_R4"	152	2.38477674390671	-0.280483544857663	-0.103642655137419	0	0	0	76	16	22	4	0	17	0	788	0	33	25	0	9	894	1868	3	44	52	0	5	0	60	75	33	2	0	0	0	1	71	1	15	15	8	0	6	0	23	7	1	0	0	0	0	1	9	35	8	0	1	0	0	5	10	0	5	0	2	0	0	7	35	11	2	2	0	0	1	0	11	1	41	2	0	1	11	0	2	0	3	0	0	2	0	0	0	8	1	0	4	8	0	0	0	3	0	12	0	3	17	0	0	4	0	0	2	1	3	1	0	0	0	0	1	0	0	1	1	0	3	0	0	0	0	0	1	0	0	1	3	0	0	2	3	6	0	0	2	0	0	2	0	0	0	0	0	6	0	0	11	0	0	2	0	4	2	0	3	0	0	3	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	2	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0
