Domain	Status	Genome ID	Genome Name	
Bacteria	Draft	2716884285	SAR116 cluster alphaproteobacterium AG-313-A07	
Bacteria	Draft	2716884321	SAR324 cluster deltaproteobacterium AG-319-I22	
Bacteria	Draft	2716884514	SAR116 cluster alphaproteobacterium AG-321-A13	
Bacteria	Draft	2716884515	SAR116 cluster alphaproteobacterium AG-321-K23	
Bacteria	Draft	2716884596	SAR202 cluster bacterium AG-410-A08	
Bacteria	Draft	2716884765	Prochlorococcus sp. AG-418-B17	
Bacteria	Draft	2716884811	SAR116 cluster alphaproteobacterium AG-325-I21	
Bacteria	Draft	2716884812	SAR116 cluster alphaproteobacterium AG-325-K06	
Bacteria	Draft	2716884813	SAR116 cluster alphaproteobacterium AG-335-B03	
Bacteria	Draft	2716884814	SAR116 cluster alphaproteobacterium AG-335-N04	
Bacteria	Draft	2716884816	SAR116 cluster alphaproteobacterium AG-390-L20	
Bacteria	Draft	2716884817	SAR116 cluster alphaproteobacterium AG-426-A06	
Bacteria	Draft	2716884818	SAR116 cluster alphaproteobacterium AG-426-B08	
Bacteria	Draft	2716884819	SAR116 cluster alphaproteobacterium AG-426-I14	
Bacteria	Draft	2716884821	SAR116 cluster alphaproteobacterium AG-447-C21	
Bacteria	Draft	2716884822	SAR116 cluster alphaproteobacterium AG-447-K02	
Bacteria	Permanent Draft	2716884867	Rhizobium sp. RU36D	
Bacteria	Permanent Draft	2716884900	Pseudomonas sp. LG1D9	
Bacteria	Permanent Draft	8099192374	Erwinia typographi IC4	
Bacteria	Permanent Draft	2718217699	Streptomyces sp. OV198	
Bacteria	Finished	2718217735	Klebsiella oxytoca CAV1374	
Bacteria	Finished	2718217747	Bosea sp. RAC05	
Bacteria	Finished	2718217793	Roseomonas gilardii U14-5	
Bacteria	Finished	2718217812	Agrobacterium sp. RAC06	
Bacteria	Finished	2718217850	Sphingobium sp. RAC03	
Bacteria	Finished	2718217852	Nitratireductor basaltis RR3-28	
Bacteria	Finished	2718217878	Bordetella sp. H567	
Bacteria	Finished	2718217880	Labrenzia sp. CP4	
Bacteria	Finished	2718217882	Rhizobium sp. N741	
Bacteria	Finished	2718217914	Pseudomonas fluorescens L111	
Bacteria	Finished	2718217915	Pseudomonas fluorescens L321	
Bacteria	Finished	2718217927	Rhizobium sp. N324	
Bacteria	Finished	2718217976	Herbaspirillum seropedicae AU14040	
Bacteria	Finished	2718217997	Rhizobium phaseoli sv. phaseoli R723	
Bacteria	Finished	2718218009	Rhizobium sp. N561	
Bacteria	Finished	2718218023	Pseudomonas frederiksbergensis AS1	
Bacteria	Finished	2718218025	Bradyrhizobium diazoefficiens USDA 122	
Bacteria	Finished	2718218026	Phaeobacter porticola P97	
Bacteria	Finished	2718218054	Lentzea guizhouensis DHS C013	
Bacteria	Finished	2718218089	Rhodococcus sp. YL-1	
Bacteria	Finished	2718218114	Pseudomonas fluorescens L228	
Bacteria	Finished	2718218199	Rhizobium phaseoli sv. phaseoli N261	
Bacteria	Finished	2718218232	Rhizobium phaseoli sv. phaseoli N161	
Bacteria	Finished	2718218233	Rhizobium phaseoli sv. phaseoli R744	
Bacteria	Finished	2718218235	Rhizobium phaseoli sv. phaseoli R620	
Bacteria	Finished	2718218254	Rhodococcus sp. 008	
Bacteria	Finished	2718218255	Klebsiella sp. LTGPAF-6F	
Bacteria	Finished	2718218269	Rhizobium phaseoli sv. phaseoli N671	
Bacteria	Finished	2718218363	Rhizobium sp. N113	
Bacteria	Finished	2718218365	Rhizobium sp. N731	
Bacteria	Finished	2718218366	Rhizobium sp. N621	
Bacteria	Finished	2718218384	Pseudomonas psychrotolerans PRS08-11306	
Bacteria	Finished	2718218423	Rhizobium sp. N941	
Bacteria	Finished	2718218430	Bradyrhizobium japonicum J5	
Bacteria	Finished	2718218499	Rhizobium etli 8C-3	
Bacteria	Finished	2718218501	Paraburkholderia sp. SOS3	
Bacteria	Permanent Draft	2721755145	Candidatus Rokubacteria bacterium GWA2_73_35	
Bacteria	Permanent Draft	2721755198	Candidatus Rokubacteria bacterium GWC2_70_16	
Bacteria	Permanent Draft	2721755403	Candidatus Rokubacteria bacterium RIFCSPLOWO2_02_FULL_72_37	
Bacteria	Finished	2721755486	Cupriavidus malaysiensis USMAA1020	
Bacteria	Finished	2721755514	Rhizobium sp. N6212	
Bacteria	Finished	2721755522	Cupriavidus sp. USMAHM13	
Bacteria	Finished	2721755547	Sinorhizobium americanum CFNEI 73	
Bacteria	Finished	2721755553	Methylobacterium sp. c1	
Bacteria	Finished	2721755556	Rhizobium phaseoli sv. phaseoli N931	
Bacteria	Finished	2721755558	Mesorhizobium loti NZP2037	
Bacteria	Finished	2721755576	Sulfitobacter alexandrii AM1-D1	
Bacteria	Finished	2721755587	Cupriavidus basilensis 4G11	
Bacteria	Finished	2721755615	Methylobacterium phyllosphaerae CBMB27	
Bacteria	Finished	2721755684	Rhizobium phaseoli sv. phaseoli N841	
Bacteria	Finished	2721755685	Rhizobium phaseoli sv. phaseoli R611	
Bacteria	Finished	2721755686	Mesorhizobium amorphae CCNWGS0123	
Bacteria	Finished	2721755717	Chelatococcus daeguensis TAD1	
Bacteria	Finished	2721755755	Bradyrhizobium icense LMTR 13	
Bacteria	Finished	2721755763	Pandoraea thiooxydans ATSB16	
Bacteria	Finished	2721755809	Rhizobium sp. N541	
Bacteria	Finished	2721755810	Rhizobium sp. N871	
Bacteria	Finished	2721755815	Rhizobium gallicum IE4872	
Bacteria	Finished	2721755819	Rhizobium phaseoli sv. phaseoli N771	
Bacteria	Finished	2721755822	Rhizobium phaseoli sv. phaseoli R650	
Bacteria	Finished	2721755823	Rhizobium phaseoli sv. phaseoli R630	
Bacteria	Permanent Draft	2721755846	Streptomyces sp. OK228	
Bacteria	Permanent Draft	2721755883	Rhodospirillaceae bacterium JGI 02_H19 (contamination screened)	
Bacteria	Permanent Draft	2724678956	Methylobacterium sp. GXS13	
Bacteria	Permanent Draft	2724679034	Burkholderia cenocepacia CEIB S4-3	
Bacteria	Permanent Draft	2724679070	Phaeobacter inhibens S4Sm	
Bacteria	Permanent Draft	2724679114	Ponticoccus marisrubri SJ5A-1	
Bacteria	Permanent Draft	2724679119	Ruegeria profundi ZGT108	
Bacteria	Permanent Draft	2724679120	Ruegeria marisrubri ZGT118	
Bacteria	Permanent Draft	2724679178	Streptomyces diastatochromogenes ATCC 12309	
Bacteria	Permanent Draft	2724679232	Rhizobium leguminosarum Vaf12	
Bacteria	Permanent Draft	2724679285	Mycolicibacterium canariasense	
Bacteria	Permanent Draft	2724679286	Mycolicibacterium novocastrense	
Bacteria	Permanent Draft	2724679455	Caballeronia concitans LMG 29315	
Bacteria	Permanent Draft	2724679456	Caballeronia humi LMG 22934	
Bacteria	Permanent Draft	2724679457	Caballeronia cordobensis LMG 27620	
Bacteria	Permanent Draft	2724679458	Caballeronia telluris LMG 22936	
Bacteria	Permanent Draft	2724679459	Caballeronia ptereochthonis LMG 29326	
Bacteria	Permanent Draft	2724679460	Caballeronia pedi LMG 29323	
Bacteria	Permanent Draft	2724679461	Caballeronia catudaia LMG 29318	
Bacteria	Permanent Draft	2724679462	Caballeronia arationis LMG 29324	
Bacteria	Permanent Draft	2724679463	Caballeronia peredens LMG 29314	
Bacteria	Permanent Draft	2724679464	Caballeronia glebae LMG 29325	
Bacteria	Permanent Draft	2724679465	Caballeronia terrestris LMG 22937	
Bacteria	Permanent Draft	2724679466	Caballeronia arvi LMG 29317	
Bacteria	Permanent Draft	2724679467	Caballeronia choica LMG 22940	
Bacteria	Permanent Draft	2724679734	Puniceibacterium sediminis DSM 29052	
Bacteria	Permanent Draft	2724679737	Williamsia sp. 1135	
Bacteria	Permanent Draft	2724679739	Rhodococcus sp. 1139	
Bacteria	Permanent Draft	2724679769	Mycobacterium simiae MsiGto	
Bacteria	Permanent Draft	2724679778	Blastococcus mobilis DSM 44272	
Bacteria	Permanent Draft	2724679780	Ruegeria faecimaris DSM 28009	
Bacteria	Permanent Draft	2724679789	Tistlia consotensis DSM 21585	
Bacteria	Permanent Draft	2724679805	Shimia sagamensis DSM 29734	
Bacteria	Permanent Draft	2724679813	Roseibium denhamense DSM 15949	
Bacteria	Permanent Draft	2728368913	Pseudomonas syringae pv. syringae HRI-W 7924	
Bacteria	Permanent Draft	2728368915	Pseudomonas syringae pv. syringae 2339	
Bacteria	Permanent Draft	2728368923	Pseudomonas amygdali pv. dendropanacis CFBP 3226	
