Domain	Status	Genome ID	Genome Name	
Bacteria	Permanent Draft	647000202	Acinetobacter haemolyticus ATCC 19194	
Bacteria	Permanent Draft	647000216	Brevibacterium mcbrellneri ATCC 49030	
Bacteria	Permanent Draft	647000223	Campylobacter jejuni jejuni 1336	
Bacteria	Permanent Draft	647000224	Campylobacter jejuni jejuni 414	
Bacteria	Permanent Draft	647000226	Clostridioides difficile BI9	
Bacteria	Permanent Draft	647000227	Clostridioides difficile NAP07	
Bacteria	Permanent Draft	647000228	Clostridioides difficile NAP08	
Bacteria	Permanent Draft	647000257	Novacetimonas hansenii ATCC 23769	
Bacteria	Permanent Draft	8026278587	Prochlorococcus sp. AG-913-J11	
Bacteria	Permanent Draft	8026980347	Prochlorococcus sp. AG-918-A18	
Bacteria	Permanent Draft	647533124	Citreicella sp. SE45	
Bacteria	Permanent Draft	647533125	Clostridium carboxidivorans P7	
Bacteria	Permanent Draft	647533126	Cyanobium sp. PCC 7001	
Bacteria	Permanent Draft	647533200	Pseudovibrio sp. JE062	
Bacteria	Permanent Draft	647533205	Roseobacter sp. GAI101	
Bacteria	Permanent Draft	647533236	Synechococcus sp. PCC 7335	
Bacteria	Permanent Draft	647533250	Luminiphilus syltensis NOR5-1B	
Bacteria	Finished	648028011	Burkholderia sp. CCGE1003	
Bacteria	Finished	648028024	Dickeya dadantii 3937	
Bacteria	Finished	648028027	Maribacter sp. HTCC2170	
Bacteria	Finished	648028054	Starkeya novella DSM 506	
Bacteria	Finished	648028058	Sulfurimonas autotrophica OK10, DSM 16294	
Bacteria	Finished	648231701	Campylobacter jejuni jejuni M1	
Bacteria	Permanent Draft	648276616	Afipia sp. 1NLS2	
Bacteria	Permanent Draft	648276627	Campylobacter coli JV20	
Bacteria	Permanent Draft	8026299855	Prochlorococcus sp. AG-470-E05	
Bacteria	Permanent Draft	648276688	Methylobacter tundripaludum SV96	
Bacteria	Permanent Draft	648276710	Peptoniphilus duerdenii ATCC BAA-1640	
Bacteria	Permanent Draft	648861011	Peptoniphilus sp. F0131	
Bacteria	Finished	649633001	Achromobacter xylosoxidans A8	
Bacteria	Finished	649633027	Campylobacter jejuni jejuni ICDCCJ07001	
Bacteria	Finished	649633031	Cellulophaga algicola IC166, DSM 14237	
Bacteria	Finished	649633032	Cellulophaga lytica LIM-21, DSM 7489	
Bacteria	Finished	649633047	Geobacillus sp. Y4.1MC1	
Bacteria	Finished	649633065	Marivirga tractuosa H-43, DSM 4126	
Bacteria	Finished	649633081	Pantoea sp. At-9b	
Bacteria	Finished	649633086	Pseudomonas fluorescens SBW25	
Bacteria	Finished	649633091	Rhodopseudomonas palustris DX-1	
Bacteria	Finished	649633098	Syntrophobotulus glycolicus FlGlyR, DSM 8271	
Bacteria	Finished	649633106	Variovorax paradoxus EPS	
Bacteria	Finished	649633108	Xenorhabdus nematophila ATCC 19061	
Bacteria	Finished	650377920	Campylobacter jejuni jejuni S3	
Bacteria	Finished	650377948	Halanaerobium praevalens GSL, DSM 2228	
Bacteria	Permanent Draft	649989919	Campylobacter upsaliensis JV21	
Bacteria	Permanent Draft	649989991	Pseudomonas fluorescens WH6	
Bacteria	Permanent Draft	649989996	Selenomonas artemidis F0399	
Bacteria	Permanent Draft	649989997	Selenomonas sp. oral taxon 137 F0430	
Bacteria	Finished	650716004	Paracidovorax avenae ATCC 19860	
Bacteria	Finished	650716007	Agrobacterium fabacearum H13-3	
Bacteria	Finished	650716013	Burkholderia gladioli BSR3	
Bacteria	Finished	650716040	Glaciecola agarilytica 4H-3-7+YE-5	
Bacteria	Finished	650716074	Pseudomonas brassicacearum brassicacearum NFM421	
Bacteria	Permanent Draft	2507262015	Methylorubrum extorquens DSM 13060	
Bacteria	Permanent Draft	2501533205	Dethiosulfovibrio peptidovorans SEBR 4207, DSM 11002	
Bacteria	Permanent Draft	651324073	Methyloversatilis universalis FAM5	
Bacteria	Permanent Draft	649989983	Phascolarctobacterium succinatutens YIT 12067	
Bacteria	Permanent Draft	2507262055	Bradyrhizobium sp. WSM1417	
Bacteria	Permanent Draft	2507525018	Rhizobium leguminosarum bv. trifolii CC283b	
Bacteria	Finished	2505679030	Runella slithyformis LSU4, DSM 19594	
Bacteria	Permanent Draft	2508501009	Bradyrhizobium sp. WSM471	
Bacteria	Permanent Draft	651324099	Sphingomonas sp. S17	
Bacteria	Permanent Draft	651324036	Gluconacetobacter sp. SXCC-1	
Bacteria	Permanent Draft	2508501050	Microvirga lupini Lut6	
Bacteria	Permanent Draft	2508501052	Mycolicibacterium tusciae JS617	
Bacteria	Finished	2508501002	Desulfoscipio gibsoniae DSM 7213	
Bacteria	Permanent Draft	2508501040	Paraburkholderia dioscoreae Ch1-1	
Bacteria	Permanent Draft	2508501042	Bradyrhizobium sp. WSM1253	
Bacteria	Finished	2503538034	Pseudomonas fluorescens R124	
Bacteria	Finished	2506783044	Brenneria salicis ATCC 15712	
Bacteria	Finished	650716043	Dokdonia sp. 4H-3-7-5	
Bacteria	Finished	2506783064	Sulfurospirillum barnesii SES-3	
Bacteria	Permanent Draft	2508501127	Mesorhizobium sp. WSM2561	
Bacteria	Finished	650716031	Cupriavidus necator N-1, ATCC 43291	
Bacteria	Finished	650716039	Parageobacillus thermoglucosidasius C56-YS93	
Bacteria	Finished	650716068	Novosphingobium sp. PP1Y	
Bacteria	Finished	651053076	Synechocystis sp. GT-S, PCC 6803	
Bacteria	Finished	650716042	Hyphomicrobium sp. MC1	
Bacteria	Finished	650716044	Lacinutrix sp. 5H-3-7-4	
Bacteria	Finished	651053055	Afipia carboxidovorans OM4	
Bacteria	Finished	651053061	Pseudonocardia dioxanivorans CB1190	
Bacteria	Permanent Draft	651324001	Acetobacter tropicalis NBRC 101654	
Bacteria	Permanent Draft	651324077	Nocardioidaceae bacterium Broad-1	
Bacteria	Finished	651053036	Klebsiella pneumoniae KCTC 2242	
Bacteria	Permanent Draft	8025853847	Massilia sp. UYP34	
